Start time UTC,End time UTC,Wind Turbine (MWh/h)
2023/4/28 14:00,2023/4/28 15:00,314
2023/4/28 15:00,2023/4/28 16:00,310
2023/4/28 16:00,2023/4/28 17:00,294
2023/4/28 17:00,2023/4/28 18:00,296
2023/4/28 18:00,2023/4/28 19:00,296
2023/4/28 19:00,2023/4/28 20:00,294
2023/4/28 20:00,2023/4/28 21:00,289
2023/4/28 21:00,2023/4/28 22:00,290
2023/4/28 22:00,2023/4/28 23:00,288
2023/4/28 23:00,2023/4/29 0:00,302
2023/4/29 0:00,2023/4/29 1:00,444
2023/4/29 1:00,2023/4/29 2:00,444
2023/4/29 2:00,2023/4/29 3:00,475
2023/4/29 3:00,2023/4/29 4:00,514
2023/4/29 4:00,2023/4/29 5:00,499
2023/4/29 5:00,2023/4/29 6:00,545
2023/4/29 6:00,2023/4/29 7:00,595
2023/4/29 7:00,2023/4/29 8:00,660
2023/4/29 8:00,2023/4/29 9:00,841
2023/4/29 9:00,2023/4/29 10:00,1066
2023/4/29 10:00,2023/4/29 11:00,1194
2023/4/29 11:00,2023/4/29 12:00,1304
2023/4/29 12:00,2023/4/29 13:00,1541
2023/4/29 13:00,2023/4/29 14:00,1557
2023/4/29 14:00,2023/4/29 15:00,1464
2023/4/29 15:00,2023/4/29 16:00,1546
2023/4/29 16:00,2023/4/29 17:00,1432
2023/4/29 17:00,2023/4/29 18:00,1479
2023/4/29 18:00,2023/4/29 19:00,1484
2023/4/29 19:00,2023/4/29 20:00,1902
2023/4/29 20:00,2023/4/29 21:00,2000
2023/4/29 21:00,2023/4/29 22:00,2101
2023/4/29 22:00,2023/4/29 23:00,2342
2023/4/29 23:00,2023/4/30 0:00,2381
2023/4/30 0:00,2023/4/30 1:00,1918
2023/4/30 1:00,2023/4/30 2:00,1644
2023/4/30 2:00,2023/4/30 3:00,1402
2023/4/30 3:00,2023/4/30 4:00,1136
2023/4/30 4:00,2023/4/30 5:00,977
2023/4/30 5:00,2023/4/30 6:00,905
2023/4/30 6:00,2023/4/30 7:00,1014
2023/4/30 7:00,2023/4/30 8:00,1219
2023/4/30 8:00,2023/4/30 9:00,1346
2023/4/30 9:00,2023/4/30 10:00,1295
2023/4/30 10:00,2023/4/30 11:00,1155
2023/4/30 11:00,2023/4/30 12:00,905
2023/4/30 12:00,2023/4/30 13:00,746
2023/4/30 13:00,2023/4/30 14:00,983
2023/4/30 14:00,2023/4/30 15:00,1126
2023/4/30 15:00,2023/4/30 16:00,1367
2023/4/30 16:00,2023/4/30 17:00,1504
2023/4/30 17:00,2023/4/30 18:00,1464
2023/4/30 18:00,2023/4/30 19:00,1588
2023/4/30 19:00,2023/4/30 20:00,1732
2023/4/30 20:00,2023/4/30 21:00,1764
2023/4/30 21:00,2023/4/30 22:00,1700
2023/4/30 22:00,2023/4/30 23:00,1754
2023/4/30 23:00,2023/5/1 0:00,1652
