Start time UTC,End time UTC,Wind Turbine (MWh/h),Solar Panel (MWh/h),Hydropower (MWh/h)
2023/2/9 8:00,2023/2/9 9:00,4420,33.4,1327
2023/2/9 9:00,2023/2/9 10:00,4434,59.4,1331
2023/2/9 10:00,2023/2/9 11:00,4429,57.1,1330
2023/2/9 11:00,2023/2/9 12:00,4420,55.5,1327
2023/2/9 12:00,2023/2/9 13:00,4457,37.6,1338
2023/2/9 13:00,2023/2/9 14:00,4424,19.1,1328
2023/2/9 14:00,2023/2/9 15:00,4461,0,1339
2023/2/9 15:00,2023/2/9 16:00,4525,0,1359
2023/2/9 16:00,2023/2/9 17:00,4502,0,1352
2023/2/9 17:00,2023/2/9 18:00,4455,0,1338
2023/2/9 18:00,2023/2/9 19:00,4421,0,1327
2023/2/9 19:00,2023/2/9 20:00,4362,0,1310
2023/2/9 20:00,2023/2/9 21:00,4273,0,1283
2023/2/9 21:00,2023/2/9 22:00,4090,0,1228
2023/2/9 22:00,2023/2/9 23:00,3838,0,1152
2023/2/9 23:00,2023/2/10 0:00,3424,0,1028
2023/2/10 0:00,2023/2/10 1:00,3043,0,914
2023/2/10 1:00,2023/2/10 2:00,2289,0,688
2023/2/10 2:00,2023/2/10 3:00,2233,0,671
2023/2/10 3:00,2023/2/10 4:00,2423,0,728
2023/2/10 4:00,2023/2/10 5:00,2404,0,722
2023/2/10 5:00,2023/2/10 6:00,2404,0,722
2023/2/10 6:00,2023/2/10 7:00,2476,0,744
2023/2/10 7:00,2023/2/10 8:00,2317,21.9,696
2023/2/10 8:00,2023/2/10 9:00,2890,59,868
2023/2/10 9:00,2023/2/10 10:00,3425,95.7,1029
2023/2/10 10:00,2023/2/10 11:00,3996,112.1,1200
2023/2/10 11:00,2023/2/10 12:00,4164,106.4,1250
2023/2/10 12:00,2023/2/10 13:00,4132,84.1,1241
2023/2/10 13:00,2023/2/10 14:00,4158,47.4,1248
2023/2/10 14:00,2023/2/10 15:00,4156,1.7,1248
2023/2/10 15:00,2023/2/10 16:00,4143,0,1244
2023/2/10 16:00,2023/2/10 17:00,4127,0,1239
2023/2/10 17:00,2023/2/10 18:00,4125,0,1239
2023/2/10 18:00,2023/2/10 19:00,3951,0,1186
2023/2/10 19:00,2023/2/10 20:00,3710,0,1114
2023/2/10 20:00,2023/2/10 21:00,3569,0,1072
2023/2/10 21:00,2023/2/10 22:00,3192,0,959
2023/2/10 22:00,2023/2/10 23:00,2844,0,854
2023/2/10 23:00,2023/2/11 0:00,2458,0,738
2023/2/11 0:00,2023/2/11 1:00,2249,0,676
2023/2/11 1:00,2023/2/11 2:00,2094,0,629
2023/2/11 2:00,2023/2/11 3:00,1944,0,584
2023/2/11 3:00,2023/2/11 4:00,1829,0,550
2023/2/11 4:00,2023/2/11 5:00,1965,0,591
2023/2/11 5:00,2023/2/11 6:00,2153,0,647
2023/2/11 6:00,2023/2/11 7:00,2380,0.1,715
2023/2/11 7:00,2023/2/11 8:00,2432,31.4,731
2023/2/11 8:00,2023/2/11 9:00,2319,79.7,697
2023/2/11 9:00,2023/2/11 10:00,2100,118.5,631
2023/2/11 10:00,2023/2/11 11:00,1755,139.7,528
2023/2/11 11:00,2023/2/11 12:00,1771,130.1,532
2023/2/11 12:00,2023/2/11 13:00,1862,99.4,560
2023/2/11 13:00,2023/2/11 14:00,1855,57.3,558
2023/2/11 14:00,2023/2/11 15:00,2218,3.6,666
2023/2/11 15:00,2023/2/11 16:00,2878,0,864
2023/2/11 16:00,2023/2/11 17:00,3412,0,1025
2023/2/11 17:00,2023/2/11 18:00,3591,0,1078
2023/2/11 18:00,2023/2/11 19:00,3506,0,1053
2023/2/11 19:00,2023/2/11 20:00,3247,0,975
2023/2/11 20:00,2023/2/11 21:00,2929,0,880
2023/2/11 21:00,2023/2/11 22:00,2819,0,847
2023/2/11 22:00,2023/2/11 23:00,2546,0,765
2023/2/11 23:00,2023/2/12 0:00,2404,0,722
2023/2/12 0:00,2023/2/12 1:00,2343,0,704
2023/2/12 1:00,2023/2/12 2:00,2396,0,720
2023/2/12 2:00,2023/2/12 3:00,2443,0,734
2023/2/12 3:00,2023/2/12 4:00,2875,0,864
2023/2/12 4:00,2023/2/12 5:00,3522,0,1058
2023/2/12 5:00,2023/2/12 6:00,3776,0,1134
2023/2/12 6:00,2023/2/12 7:00,3912,0.6,1175
2023/2/12 7:00,2023/2/12 8:00,3927,16.1,1179
2023/2/12 8:00,2023/2/12 9:00,3976,34.6,1194
2023/2/12 9:00,2023/2/12 10:00,4055,56.7,1218
2023/2/12 10:00,2023/2/12 11:00,3978,68.7,1194
2023/2/12 11:00,2023/2/12 12:00,4096,51.6,1230
2023/2/12 12:00,2023/2/12 13:00,4339,50,1303
2023/2/12 13:00,2023/2/12 14:00,4498,28.3,1350
2023/2/12 14:00,2023/2/12 15:00,4597,0.9,1380
2023/2/12 15:00,2023/2/12 16:00,4619,0,1387
2023/2/12 16:00,2023/2/12 17:00,4639,0,1393
2023/2/12 17:00,2023/2/12 18:00,4663,0,1400
2023/2/12 18:00,2023/2/12 19:00,4657,0,1398
2023/2/12 19:00,2023/2/12 20:00,4637,0,1392
2023/2/12 20:00,2023/2/12 21:00,4658,0,1398
2023/2/12 21:00,2023/2/12 22:00,4664,0,1400
2023/2/12 22:00,2023/2/12 23:00,4667,0,1401
2023/2/12 23:00,2023/2/13 0:00,4662,0,1400
2023/2/13 0:00,2023/2/13 1:00,4650,0,1396
2023/2/13 1:00,2023/2/13 2:00,4654,0,1397
2023/2/13 2:00,2023/2/13 3:00,4664,0,1400
2023/2/13 3:00,2023/2/13 4:00,4663,0,1400
2023/2/13 4:00,2023/2/13 5:00,4656,0,1398
2023/2/13 5:00,2023/2/13 6:00,4634,0,1391
2023/2/13 6:00,2023/2/13 7:00,4636,0.7,1392
2023/2/13 7:00,2023/2/13 8:00,4600,32.1,1381
2023/2/13 8:00,2023/2/13 9:00,4516,64.8,1356
2023/2/13 9:00,2023/2/13 10:00,4524,95.6,1358
2023/2/13 10:00,2023/2/13 11:00,4490,110.4,1348
2023/2/13 11:00,2023/2/13 12:00,4485,91.7,1347
2023/2/13 12:00,2023/2/13 13:00,4518,76.6,1356
2023/2/13 13:00,2023/2/13 14:00,4580,49.3,1375
2023/2/13 14:00,2023/2/13 15:00,4579,2.9,1375
2023/2/13 15:00,2023/2/13 16:00,4598,0,1380
2023/2/13 16:00,2023/2/13 17:00,4616,0,1386
2023/2/13 17:00,2023/2/13 18:00,4621,0,1387
2023/2/13 18:00,2023/2/13 19:00,4561,0,1369
2023/2/13 19:00,2023/2/13 20:00,4494,0,1349
2023/2/13 20:00,2023/2/13 21:00,4398,0,1320
2023/2/13 21:00,2023/2/13 22:00,4318,0,1296
2023/2/13 22:00,2023/2/13 23:00,3932,0,1181
2023/2/13 23:00,2023/2/14 0:00,3436,0,1032
2023/2/14 0:00,2023/2/14 1:00,2681,0,805
2023/2/14 1:00,2023/2/14 2:00,1757,0,528
2023/2/14 2:00,2023/2/14 3:00,1009,0,304
2023/2/14 3:00,2023/2/14 4:00,517,0,156
2023/2/14 4:00,2023/2/14 5:00,344,0,104
2023/2/14 5:00,2023/2/14 6:00,641,0,193
2023/2/14 6:00,2023/2/14 7:00,1267,1.5,381
2023/2/14 7:00,2023/2/14 8:00,1800,40.5,541
2023/2/14 8:00,2023/2/14 9:00,2076,85.9,624
2023/2/14 9:00,2023/2/14 10:00,1839,124.5,553
2023/2/14 10:00,2023/2/14 11:00,1380,119.6,415
2023/2/14 11:00,2023/2/14 12:00,1119,109,337
2023/2/14 12:00,2023/2/14 13:00,979,87.4,295
2023/2/14 13:00,2023/2/14 14:00,1022,58.4,308
2023/2/14 14:00,2023/2/14 15:00,1090,5.6,328
2023/2/14 15:00,2023/2/14 16:00,1301,0,391
2023/2/14 16:00,2023/2/14 17:00,1536,0,462
2023/2/14 17:00,2023/2/14 18:00,1594,0,479
2023/2/14 18:00,2023/2/14 19:00,1483,0,446
2023/2/14 19:00,2023/2/14 20:00,1346,0,405
2023/2/14 20:00,2023/2/14 21:00,1167,0,351
2023/2/14 21:00,2023/2/14 22:00,1161,0,349
2023/2/14 22:00,2023/2/14 23:00,1048,0,315
2023/2/14 23:00,2023/2/15 0:00,901,0,271
2023/2/15 0:00,2023/2/15 1:00,890,0,268
2023/2/15 1:00,2023/2/15 2:00,844,0,254
2023/2/15 2:00,2023/2/15 3:00,852,0,257
2023/2/15 3:00,2023/2/15 4:00,847,0,255
2023/2/15 4:00,2023/2/15 5:00,1012,0,305
2023/2/15 5:00,2023/2/15 6:00,1192,0,359
2023/2/15 6:00,2023/2/15 7:00,1200,2.3,361
2023/2/15 7:00,2023/2/15 8:00,1082,27.5,326
2023/2/15 8:00,2023/2/15 9:00,913,70.4,275
2023/2/15 9:00,2023/2/15 10:00,767,86,231
2023/2/15 10:00,2023/2/15 11:00,744,95,224
2023/2/15 11:00,2023/2/15 12:00,752,91,227
2023/2/15 12:00,2023/2/15 13:00,780,46.3,235
2023/2/15 13:00,2023/2/15 14:00,883,27.6,266
2023/2/15 14:00,2023/2/15 15:00,1180,0.4,355
2023/2/15 15:00,2023/2/15 16:00,1553,0,467
2023/2/15 16:00,2023/2/15 17:00,1940,0,583
2023/2/15 17:00,2023/2/15 18:00,2356,0,708
2023/2/15 18:00,2023/2/15 19:00,2436,0,732
2023/2/15 19:00,2023/2/15 20:00,2375,0,714
2023/2/15 20:00,2023/2/15 21:00,2192,0,659
2023/2/15 21:00,2023/2/15 22:00,2062,0,620
2023/2/15 22:00,2023/2/15 23:00,2099,0,631
2023/2/15 23:00,2023/2/16 0:00,2284,0,686
2023/2/16 0:00,2023/2/16 1:00,2558,0,768
2023/2/16 1:00,2023/2/16 2:00,2707,0,813
2023/2/16 2:00,2023/2/16 3:00,2814,0,845
2023/2/16 3:00,2023/2/16 4:00,2893,0,869
2023/2/16 4:00,2023/2/16 5:00,3023,0,908
2023/2/16 5:00,2023/2/16 6:00,3210,0,964
2023/2/16 6:00,2023/2/16 7:00,3331,0,1000
2023/2/16 7:00,2023/2/16 8:00,3326,13.5,999
2023/2/16 8:00,2023/2/16 9:00,3396,29.3,1020
2023/2/16 9:00,2023/2/16 10:00,3375,42.7,1014
2023/2/16 10:00,2023/2/16 11:00,3325,46.5,999
2023/2/16 11:00,2023/2/16 12:00,3401,39.2,1021
2023/2/16 12:00,2023/2/16 13:00,3469,30.1,1042
2023/2/16 13:00,2023/2/16 14:00,3488,18.2,1047
2023/2/16 14:00,2023/2/16 15:00,3310,0,994
2023/2/16 15:00,2023/2/16 16:00,3043,0,914
2023/2/16 16:00,2023/2/16 17:00,3039,0,913
2023/2/16 17:00,2023/2/16 18:00,3057,0,918
2023/2/16 18:00,2023/2/16 19:00,3026,0,909
2023/2/16 19:00,2023/2/16 20:00,2862,0,860
2023/2/16 20:00,2023/2/16 21:00,2526,0,759
2023/2/16 21:00,2023/2/16 22:00,2149,0,646
2023/2/16 22:00,2023/2/16 23:00,1806,0,543
2023/2/16 23:00,2023/2/17 0:00,1629,0,490
2023/2/17 0:00,2023/2/17 1:00,1457,0,438
2023/2/17 1:00,2023/2/17 2:00,1513,0,455
2023/2/17 2:00,2023/2/17 3:00,1562,0,470
2023/2/17 3:00,2023/2/17 4:00,1741,0,523
2023/2/17 4:00,2023/2/17 5:00,1819,0,547
2023/2/17 5:00,2023/2/17 6:00,1828,0,549
2023/2/17 6:00,2023/2/17 7:00,1762,0,530
2023/2/17 7:00,2023/2/17 8:00,1800,15.6,541
2023/2/17 8:00,2023/2/17 9:00,1731,31.3,520
2023/2/17 9:00,2023/2/17 10:00,1654,43.1,497
2023/2/17 10:00,2023/2/17 11:00,1539,48.2,463
2023/2/17 11:00,2023/2/17 12:00,1479,44.5,445
2023/2/17 12:00,2023/2/17 13:00,1493,36,449
2023/2/17 13:00,2023/2/17 14:00,1628,25,489
2023/2/17 14:00,2023/2/17 15:00,1804,0,542
2023/2/17 15:00,2023/2/17 16:00,1838,0,552
2023/2/17 16:00,2023/2/17 17:00,1712,0,515
2023/2/17 17:00,2023/2/17 18:00,1828,0,549
2023/2/17 18:00,2023/2/17 19:00,2116,0,636
2023/2/17 19:00,2023/2/17 20:00,2108,0,633
2023/2/17 20:00,2023/2/17 21:00,2250,0,676
2023/2/17 21:00,2023/2/17 22:00,2393,0,719
2023/2/17 22:00,2023/2/17 23:00,2479,0,745
2023/2/17 23:00,2023/2/18 0:00,2627,0,789
2023/2/18 0:00,2023/2/18 1:00,2680,0,805
2023/2/18 1:00,2023/2/18 2:00,2662,0,800
2023/2/18 2:00,2023/2/18 3:00,2524,0,758
2023/2/18 3:00,2023/2/18 4:00,2451,0,736
2023/2/18 4:00,2023/2/18 5:00,2337,0,702
2023/2/18 5:00,2023/2/18 6:00,2279,0,685
2023/2/18 6:00,2023/2/18 7:00,2121,0,637
2023/2/18 7:00,2023/2/18 8:00,1847,15.8,555
2023/2/18 8:00,2023/2/18 9:00,1624,32.4,488
2023/2/18 9:00,2023/2/18 10:00,1403,52.2,422
2023/2/18 10:00,2023/2/18 11:00,1211,54.6,364
2023/2/18 11:00,2023/2/18 12:00,1050,42.7,316
2023/2/18 12:00,2023/2/18 13:00,1070,33.2,322
2023/2/18 13:00,2023/2/18 14:00,1048,22.3,315
2023/2/18 14:00,2023/2/18 15:00,1059,1,319
2023/2/18 15:00,2023/2/18 16:00,1109,0,334
2023/2/18 16:00,2023/2/18 17:00,1067,0,321
2023/2/18 17:00,2023/2/18 18:00,1006,0,303
2023/2/18 18:00,2023/2/18 19:00,926,0,279
2023/2/18 19:00,2023/2/18 20:00,883,0,266
2023/2/18 20:00,2023/2/18 21:00,888,0,267
2023/2/18 21:00,2023/2/18 22:00,934,0,281
2023/2/18 22:00,2023/2/18 23:00,983,0,296
2023/2/18 23:00,2023/2/19 0:00,1015,0,306
2023/2/19 0:00,2023/2/19 1:00,968,0,291
2023/2/19 1:00,2023/2/19 2:00,871,0,262
2023/2/19 2:00,2023/2/19 3:00,808,0,243
2023/2/19 3:00,2023/2/19 4:00,762,0,230
2023/2/19 4:00,2023/2/19 5:00,714,0,215
2023/2/19 5:00,2023/2/19 6:00,694,0,209
2023/2/19 6:00,2023/2/19 7:00,716,1,216
2023/2/19 7:00,2023/2/19 8:00,687,23.6,207
2023/2/19 8:00,2023/2/19 9:00,572,40.7,173
2023/2/19 9:00,2023/2/19 10:00,463,52.9,140
2023/2/19 10:00,2023/2/19 11:00,425,57.5,129
2023/2/19 11:00,2023/2/19 12:00,440,55.6,133
2023/2/19 12:00,2023/2/19 13:00,417,44.1,126
2023/2/19 13:00,2023/2/19 14:00,387,30.9,117
2023/2/19 14:00,2023/2/19 15:00,479,2.8,145
2023/2/19 15:00,2023/2/19 16:00,555,0,168
2023/2/19 16:00,2023/2/19 17:00,704,0,212
2023/2/19 17:00,2023/2/19 18:00,673,0,203
2023/2/19 18:00,2023/2/19 19:00,693,0,209
2023/2/19 19:00,2023/2/19 20:00,742,0,224
2023/2/19 20:00,2023/2/19 21:00,780,0,235
2023/2/19 21:00,2023/2/19 22:00,875,0,264
2023/2/19 22:00,2023/2/19 23:00,953,0,287
2023/2/19 23:00,2023/2/20 0:00,922,0,278
2023/2/20 0:00,2023/2/20 1:00,873,0,263
2023/2/20 1:00,2023/2/20 2:00,921,0,277
2023/2/20 2:00,2023/2/20 3:00,946,0,285
2023/2/20 3:00,2023/2/20 4:00,941,0,283
2023/2/20 4:00,2023/2/20 5:00,1127,0,339
2023/2/20 5:00,2023/2/20 6:00,1312,0,395
2023/2/20 6:00,2023/2/20 7:00,1448,3.4,435
2023/2/20 7:00,2023/2/20 8:00,1355,29.7,408
2023/2/20 8:00,2023/2/20 9:00,1211,47.4,364
2023/2/20 9:00,2023/2/20 10:00,1167,52.6,351
2023/2/20 10:00,2023/2/20 11:00,1215,53.4,366
2023/2/20 11:00,2023/2/20 12:00,1265,53.6,381
2023/2/20 12:00,2023/2/20 13:00,1461,42.4,439
2023/2/20 13:00,2023/2/20 14:00,1618,28,486
2023/2/20 14:00,2023/2/20 15:00,1663,1,500
2023/2/20 15:00,2023/2/20 16:00,1787,0,537
2023/2/20 16:00,2023/2/20 17:00,1880,0,565
2023/2/20 17:00,2023/2/20 18:00,1886,0,567
2023/2/20 18:00,2023/2/20 19:00,1821,0,547
2023/2/20 19:00,2023/2/20 20:00,1637,0,492
2023/2/20 20:00,2023/2/20 21:00,1425,0,429
2023/2/20 21:00,2023/2/20 22:00,1205,0,363
2023/2/20 22:00,2023/2/20 23:00,987,0,297
2023/2/20 23:00,2023/2/21 0:00,925,0,279
2023/2/21 0:00,2023/2/21 1:00,964,0,290
2023/2/21 1:00,2023/2/21 2:00,1038,0,312
2023/2/21 2:00,2023/2/21 3:00,1115,0,336
2023/2/21 3:00,2023/2/21 4:00,1062,0,320
2023/2/21 4:00,2023/2/21 5:00,1050,0,316
2023/2/21 5:00,2023/2/21 6:00,954,0,287
2023/2/21 6:00,2023/2/21 7:00,861,5.5,259
2023/2/21 7:00,2023/2/21 8:00,660,36,199
2023/2/21 8:00,2023/2/21 9:00,399,63,121
2023/2/21 9:00,2023/2/21 10:00,176,67.2,54
2023/2/21 10:00,2023/2/21 11:00,115,72.7,36
2023/2/21 11:00,2023/2/21 12:00,125,81.9,39
2023/2/21 12:00,2023/2/21 13:00,110,66,34
2023/2/21 13:00,2023/2/21 14:00,109,42.8,34
2023/2/21 14:00,2023/2/21 15:00,181,8.7,55
2023/2/21 15:00,2023/2/21 16:00,328,0,99
2023/2/21 16:00,2023/2/21 17:00,569,0,172
2023/2/21 17:00,2023/2/21 18:00,622,0,188
2023/2/21 18:00,2023/2/21 19:00,611,0,184
2023/2/21 19:00,2023/2/21 20:00,531,0,160
2023/2/21 20:00,2023/2/21 21:00,340,0,103
2023/2/21 21:00,2023/2/21 22:00,226,0,69
2023/2/21 22:00,2023/2/21 23:00,120,0,37
2023/2/21 23:00,2023/2/22 0:00,75,0,24
2023/2/22 0:00,2023/2/22 1:00,83,0,26
2023/2/22 1:00,2023/2/22 2:00,86,0,27
2023/2/22 2:00,2023/2/22 3:00,107,0,33
2023/2/22 3:00,2023/2/22 4:00,136,0,42
2023/2/22 4:00,2023/2/22 5:00,178,0,54
2023/2/22 5:00,2023/2/22 6:00,166,0,51
2023/2/22 6:00,2023/2/22 7:00,107,14.2,33
2023/2/22 7:00,2023/2/22 8:00,99,66.8,31
2023/2/22 8:00,2023/2/22 9:00,83,125.5,26
2023/2/22 9:00,2023/2/22 10:00,58,156.3,18
2023/2/22 10:00,2023/2/22 11:00,35,170.2,12
2023/2/22 11:00,2023/2/22 12:00,18,158.2,6
2023/2/22 12:00,2023/2/22 13:00,20,132.8,7
2023/2/22 13:00,2023/2/22 14:00,50,85.2,16
2023/2/22 14:00,2023/2/22 15:00,163,28.3,50
2023/2/22 15:00,2023/2/22 16:00,487,0,147
2023/2/22 16:00,2023/2/22 17:00,1054,0,317
2023/2/22 17:00,2023/2/22 18:00,1824,0,548
2023/2/22 18:00,2023/2/22 19:00,2370,0,712
2023/2/22 19:00,2023/2/22 20:00,2668,0,801
2023/2/22 20:00,2023/2/22 21:00,2882,0,866
2023/2/22 21:00,2023/2/22 22:00,3163,0,950
2023/2/22 22:00,2023/2/22 23:00,3303,0,992
2023/2/22 23:00,2023/2/23 0:00,3234,0,971
2023/2/23 0:00,2023/2/23 1:00,3389,0,1018
2023/2/23 1:00,2023/2/23 2:00,3494,0,1049
2023/2/23 2:00,2023/2/23 3:00,3573,0,1073
2023/2/23 3:00,2023/2/23 4:00,3669,0,1102
2023/2/23 4:00,2023/2/23 5:00,3780,0,1135
2023/2/23 5:00,2023/2/23 6:00,4020,0,1207
2023/2/23 6:00,2023/2/23 7:00,4036,3.4,1212
2023/2/23 7:00,2023/2/23 8:00,3868,26.6,1161
2023/2/23 8:00,2023/2/23 9:00,3585,38.7,1077
2023/2/23 9:00,2023/2/23 10:00,3045,57.8,915
2023/2/23 10:00,2023/2/23 11:00,2446,60.4,735
2023/2/23 11:00,2023/2/23 12:00,2080,51.4,625
2023/2/23 12:00,2023/2/23 13:00,1758,49.9,528
2023/2/23 13:00,2023/2/23 14:00,1616,35.8,486
2023/2/23 14:00,2023/2/23 15:00,1769,9.1,532
2023/2/23 15:00,2023/2/23 16:00,2014,0,605
2023/2/23 16:00,2023/2/23 17:00,2253,0,677
2023/2/23 17:00,2023/2/23 18:00,2435,0,732
2023/2/23 18:00,2023/2/23 19:00,2495,0,750
2023/2/23 19:00,2023/2/23 20:00,2432,0,731
2023/2/23 20:00,2023/2/23 21:00,2365,0,711
2023/2/23 21:00,2023/2/23 22:00,2112,0,635
2023/2/23 22:00,2023/2/23 23:00,2047,0,615
2023/2/23 23:00,2023/2/24 0:00,2220,0,667
2023/2/24 0:00,2023/2/24 1:00,2249,0,676
2023/2/24 1:00,2023/2/24 2:00,2227,0,669
2023/2/24 2:00,2023/2/24 3:00,2066,0,621
2023/2/24 3:00,2023/2/24 4:00,1810,0,544
2023/2/24 4:00,2023/2/24 5:00,1561,0,469
2023/2/24 5:00,2023/2/24 6:00,1367,0,411
2023/2/24 6:00,2023/2/24 7:00,1430,10.5,430
2023/2/24 7:00,2023/2/24 8:00,1442,42.3,434
2023/2/24 8:00,2023/2/24 9:00,1089,74.5,328
2023/2/24 9:00,2023/2/24 10:00,732,99.8,221
2023/2/24 10:00,2023/2/24 11:00,576,98.6,174
2023/2/24 11:00,2023/2/24 12:00,525,99.7,159
2023/2/24 12:00,2023/2/24 13:00,508,82.6,153
2023/2/24 13:00,2023/2/24 14:00,474,50.2,143
2023/2/24 14:00,2023/2/24 15:00,394,19.4,119
2023/2/24 15:00,2023/2/24 16:00,449,0,136
2023/2/24 16:00,2023/2/24 17:00,503,0,152
2023/2/24 17:00,2023/2/24 18:00,600,0,181
2023/2/24 18:00,2023/2/24 19:00,765,0,231
2023/2/24 19:00,2023/2/24 20:00,917,0,276
2023/2/24 20:00,2023/2/24 21:00,1024,0,308
2023/2/24 21:00,2023/2/24 22:00,1141,0,343
2023/2/24 22:00,2023/2/24 23:00,1287,0,387
2023/2/24 23:00,2023/2/25 0:00,1351,0,406
2023/2/25 0:00,2023/2/25 1:00,1560,0,469
2023/2/25 1:00,2023/2/25 2:00,1588,0,477
2023/2/25 2:00,2023/2/25 3:00,1741,0,523
2023/2/25 3:00,2023/2/25 4:00,1730,0,520
2023/2/25 4:00,2023/2/25 5:00,1743,0,524
2023/2/25 5:00,2023/2/25 6:00,1654,0,497
2023/2/25 6:00,2023/2/25 7:00,1438,9.9,432
2023/2/25 7:00,2023/2/25 8:00,1190,41.8,358
2023/2/25 8:00,2023/2/25 9:00,886,72.9,267
2023/2/25 9:00,2023/2/25 10:00,645,97.4,195
2023/2/25 10:00,2023/2/25 11:00,510,113.3,154
2023/2/25 11:00,2023/2/25 12:00,504,114.2,152
2023/2/25 12:00,2023/2/25 13:00,477,101.9,144
2023/2/25 13:00,2023/2/25 14:00,489,70,148
2023/2/25 14:00,2023/2/25 15:00,488,30.6,147
2023/2/25 15:00,2023/2/25 16:00,634,0,191
2023/2/25 16:00,2023/2/25 17:00,884,0,266
2023/2/25 17:00,2023/2/25 18:00,1026,0,309
2023/2/25 18:00,2023/2/25 19:00,1018,0,306
2023/2/25 19:00,2023/2/25 20:00,956,0,288
2023/2/25 20:00,2023/2/25 21:00,860,0,259
2023/2/25 21:00,2023/2/25 22:00,742,0,224
2023/2/25 22:00,2023/2/25 23:00,711,0,214
2023/2/25 23:00,2023/2/26 0:00,707,0,213
2023/2/26 0:00,2023/2/26 1:00,728,0,219
2023/2/26 1:00,2023/2/26 2:00,755,0,228
2023/2/26 2:00,2023/2/26 3:00,661,0,199
2023/2/26 3:00,2023/2/26 4:00,653,0,197
2023/2/26 4:00,2023/2/26 5:00,797,0,240
2023/2/26 5:00,2023/2/26 6:00,1019,0,307
2023/2/26 6:00,2023/2/26 7:00,1081,22.6,325
2023/2/26 7:00,2023/2/26 8:00,903,74.3,272
2023/2/26 8:00,2023/2/26 9:00,628,136.8,189
2023/2/26 9:00,2023/2/26 10:00,383,157.9,116
2023/2/26 10:00,2023/2/26 11:00,300,176.9,91
2023/2/26 11:00,2023/2/26 12:00,267,178.2,81
2023/2/26 12:00,2023/2/26 13:00,286,157.2,87
2023/2/26 13:00,2023/2/26 14:00,266,104.9,81
2023/2/26 14:00,2023/2/26 15:00,231,43.6,70
2023/2/26 15:00,2023/2/26 16:00,270,0,82
2023/2/26 16:00,2023/2/26 17:00,392,0,119
2023/2/26 17:00,2023/2/26 18:00,468,0,141
2023/2/26 18:00,2023/2/26 19:00,671,0,202
2023/2/26 19:00,2023/2/26 20:00,842,0,254
2023/2/26 20:00,2023/2/26 21:00,1136,0,342
2023/2/26 21:00,2023/2/26 22:00,1446,0,435
2023/2/26 22:00,2023/2/26 23:00,1731,0,520
2023/2/26 23:00,2023/2/27 0:00,2056,0,618
2023/2/27 0:00,2023/2/27 1:00,2248,0,675
2023/2/27 1:00,2023/2/27 2:00,2184,0,656
2023/2/27 2:00,2023/2/27 3:00,1992,0,599
2023/2/27 3:00,2023/2/27 4:00,1538,0,462
2023/2/27 4:00,2023/2/27 5:00,946,0,285
2023/2/27 5:00,2023/2/27 6:00,828,0,249
2023/2/27 6:00,2023/2/27 7:00,1094,24.8,329
2023/2/27 7:00,2023/2/27 8:00,1828,65.3,549
2023/2/27 8:00,2023/2/27 9:00,2179,100.6,655
2023/2/27 9:00,2023/2/27 10:00,2334,117.2,701
2023/2/27 10:00,2023/2/27 11:00,2531,135.5,760
2023/2/27 11:00,2023/2/27 12:00,2806,143.6,843
2023/2/27 12:00,2023/2/27 13:00,3057,133.8,918
2023/2/27 13:00,2023/2/27 14:00,3531,93.8,1060
2023/2/27 14:00,2023/2/27 15:00,3984,41.3,1196
2023/2/27 15:00,2023/2/27 16:00,4333,0,1301
2023/2/27 16:00,2023/2/27 17:00,4524,0,1358
2023/2/27 17:00,2023/2/27 18:00,4590,0,1378
2023/2/27 18:00,2023/2/27 19:00,4618,0,1386
2023/2/27 19:00,2023/2/27 20:00,4576,0,1374
2023/2/27 20:00,2023/2/27 21:00,4532,0,1361
2023/2/27 21:00,2023/2/27 22:00,4575,0,1374
2023/2/27 22:00,2023/2/27 23:00,4525,0,1359
2023/2/27 23:00,2023/2/28 0:00,4305,0,1293
2023/2/28 0:00,2023/2/28 1:00,3998,0,1200
2023/2/28 1:00,2023/2/28 2:00,3807,0,1143
2023/2/28 2:00,2023/2/28 3:00,3771,0,1132
2023/2/28 3:00,2023/2/28 4:00,3922,0,1178
2023/2/28 4:00,2023/2/28 5:00,3690,0,1108
2023/2/28 5:00,2023/2/28 6:00,3786,0,1137
2023/2/28 6:00,2023/2/28 7:00,3704,34.2,1112
2023/2/28 7:00,2023/2/28 8:00,3407,91.7,1023
2023/2/28 8:00,2023/2/28 9:00,3201,130.3,961
2023/2/28 9:00,2023/2/28 10:00,3105,155.1,933
2023/2/28 10:00,2023/2/28 11:00,2940,157.5,883
2023/2/28 11:00,2023/2/28 12:00,2979,151.8,895
2023/2/28 12:00,2023/2/28 13:00,2956,128.1,888
2023/2/28 13:00,2023/2/28 14:00,2997,87.8,900
2023/2/28 14:00,2023/2/28 15:00,3036,33.1,912
2023/2/28 15:00,2023/2/28 16:00,3280,0,985
2023/2/28 16:00,2023/2/28 17:00,3504,0,1052
2023/2/28 17:00,2023/2/28 18:00,3734,0,1121
2023/2/28 18:00,2023/2/28 19:00,3732,0,1121
2023/2/28 19:00,2023/2/28 20:00,3672,0,1103
2023/2/28 20:00,2023/2/28 21:00,3712,0,1115
2023/2/28 21:00,2023/2/28 22:00,3807,0,1143
