Start time UTC,End time UTC,Solar Panel (MWh/h)
2023/4/28 10:00,2023/4/28 11:00,417.2
2023/4/28 11:00,2023/4/28 12:00,369.6
2023/4/28 12:00,2023/4/28 13:00,314.1
2023/4/28 13:00,2023/4/28 14:00,268.1
2023/4/28 14:00,2023/4/28 15:00,220.3
2023/4/28 15:00,2023/4/28 16:00,147.1
2023/4/28 16:00,2023/4/28 17:00,82
2023/4/28 17:00,2023/4/28 18:00,17.3
2023/4/28 18:00,2023/4/28 19:00,0
2023/4/28 19:00,2023/4/28 20:00,0
2023/4/28 20:00,2023/4/28 21:00,0
2023/4/28 21:00,2023/4/28 22:00,0
2023/4/28 22:00,2023/4/28 23:00,0
2023/4/28 23:00,2023/4/29 0:00,0
2023/4/29 0:00,2023/4/29 1:00,0
2023/4/29 1:00,2023/4/29 2:00,0
2023/4/29 2:00,2023/4/29 3:00,0.4
2023/4/29 3:00,2023/4/29 4:00,36.1
2023/4/29 4:00,2023/4/29 5:00,104.8
2023/4/29 5:00,2023/4/29 6:00,174.3
2023/4/29 6:00,2023/4/29 7:00,257.5
2023/4/29 7:00,2023/4/29 8:00,326.8
2023/4/29 8:00,2023/4/29 9:00,395.7
2023/4/29 9:00,2023/4/29 10:00,401.9
2023/4/29 10:00,2023/4/29 11:00,384.4
2023/4/29 11:00,2023/4/29 12:00,350.8
2023/4/29 12:00,2023/4/29 13:00,294.1
2023/4/29 13:00,2023/4/29 14:00,247.6
2023/4/29 14:00,2023/4/29 15:00,165.8
2023/4/29 15:00,2023/4/29 16:00,103.8
2023/4/29 16:00,2023/4/29 17:00,53.5
2023/4/29 17:00,2023/4/29 18:00,7.9
2023/4/29 18:00,2023/4/29 19:00,0
2023/4/29 19:00,2023/4/29 20:00,0
2023/4/29 20:00,2023/4/29 21:00,0
2023/4/29 21:00,2023/4/29 22:00,0
2023/4/29 22:00,2023/4/29 23:00,0
2023/4/29 23:00,2023/4/30 0:00,0
2023/4/30 0:00,2023/4/30 1:00,0
2023/4/30 1:00,2023/4/30 2:00,0
2023/4/30 2:00,2023/4/30 3:00,0.1
2023/4/30 3:00,2023/4/30 4:00,22.7
2023/4/30 4:00,2023/4/30 5:00,62.6
2023/4/30 5:00,2023/4/30 6:00,97.7
2023/4/30 6:00,2023/4/30 7:00,128
2023/4/30 7:00,2023/4/30 8:00,196.8
2023/4/30 8:00,2023/4/30 9:00,277.9
2023/4/30 9:00,2023/4/30 10:00,293.5
2023/4/30 10:00,2023/4/30 11:00,299.4
2023/4/30 11:00,2023/4/30 12:00,284
2023/4/30 12:00,2023/4/30 13:00,278.6
2023/4/30 13:00,2023/4/30 14:00,246.8
2023/4/30 14:00,2023/4/30 15:00,206.8
2023/4/30 15:00,2023/4/30 16:00,143.7
2023/4/30 16:00,2023/4/30 17:00,85
2023/4/30 17:00,2023/4/30 18:00,22.9
2023/4/30 18:00,2023/4/30 19:00,0
2023/4/30 19:00,2023/4/30 20:00,0
2023/4/30 20:00,2023/4/30 21:00,0
2023/4/30 21:00,2023/4/30 22:00,0
2023/4/30 22:00,2023/4/30 23:00,0
2023/4/30 23:00,2023/5/1 0:00,0
